timestamp,proposal,variant,dataset,collection,auc_pr,auc_roc,rw1_auc_pr,delta_pr,epochs,warmup,lam,tau,k,conf_mode,mc_samples,tau_u,extra,corr_anom_over_norm,corr_overlap,corr_anomaly_coverage,gate_auc_vs_label,window,batch,l1_weight
2026-07-14T12:49:13,5,h5,msl_id8,MSL,0.0301,0.8534,,,200,10,1.5,2.0,1.0,,,,,0.831,0.007,0.0476,0.9092,50,256,1.0
2026-07-14T12:49:14,5,h5,msl_id8,MSL,0.0165,0.7431,,,200,10,1.0,2.0,1.0,,,,,0.7892,0.007,0.0476,0.9284,50,256,1.0
2026-07-14T12:49:14,5,h5,msl_id8,MSL,0.0239,0.5482,,,200,10,1.0,2.0,1.0,,,,,0.9686,0.049,0.3333,0.9589,50,256,0.1
2026-07-14T12:49:14,5,h5,msl_id8,MSL,0.006,0.3747,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.7827,0.007,0.0476,0.9145,50,256,1.0
2026-07-14T12:50:34,5,h5,msl_id8,MSL,0.3625,0.9909,,,200,10,1.0,2.0,1.0,,,,,2.3833,0.1399,0.9524,0.967,50,256,0.01
2026-07-14T12:50:34,5,h5,msl_id8,MSL,0.0125,0.4841,,,200,10,1.5,2.0,1.0,,,,,0.8731,0.021,0.1429,0.9534,50,256,0.1
2026-07-14T12:50:35,5,h5,msl_id8,MSL,0.4639,0.996,,,200,10,1.5,2.0,1.0,,,,,2.6274,0.1469,1.0,0.9717,50,256,0.01
2026-07-14T12:52:13,5,h5,msl_id8,MSL,0.0126,0.4126,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.8409,0.028,0.1905,0.9724,50,256,0.1
2026-07-14T12:52:31,5,h5,opportunity_id3,OPPORTUNITY,0.0169,0.6854,,,200,10,1.5,2.0,1.0,,,,,1.0565,0.0057,0.0242,0.679,50,256,1.0
2026-07-14T12:52:32,5,h5,opportunity_id3,OPPORTUNITY,0.0169,0.6861,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0567,0.0057,0.0242,0.686,50,256,1.0
2026-07-14T12:52:33,5,h5,opportunity_id3,OPPORTUNITY,0.0171,0.6893,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0572,0.0057,0.0242,0.699,50,256,0.1
2026-07-14T12:52:33,5,h5,opportunity_id3,OPPORTUNITY,0.0171,0.6883,,,200,10,1.5,2.0,1.0,,,,,1.057,0.0057,0.0242,0.6908,50,256,0.1
2026-07-14T12:52:35,5,h5,opportunity_id3,OPPORTUNITY,0.0172,0.69,,,200,10,1.0,2.0,1.0,,,,,1.0574,0.0057,0.0242,0.6934,50,256,0.1
2026-07-14T12:52:35,5,h5,opportunity_id3,OPPORTUNITY,0.0169,0.6857,,,200,10,1.0,2.0,1.0,,,,,1.0566,0.0057,0.0242,0.6892,50,256,1.0
2026-07-14T12:52:36,5,h5,opportunity_id3,OPPORTUNITY,0.0222,0.7597,,,200,10,1.0,2.0,1.0,,,,,1.0694,0.0064,0.0273,0.6947,50,256,0.01
2026-07-14T12:52:38,5,h5,opportunity_id3,OPPORTUNITY,0.0114,0.4953,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9965,0.0121,0.0515,0.6942,50,256,0.001
2026-07-14T12:52:39,5,h5,opportunity_id3,OPPORTUNITY,0.0111,0.4966,,,200,10,1.0,2.0,1.0,,,,,0.9968,0.0093,0.0394,0.6781,50,256,0.001
2026-07-14T12:52:41,5,h5,opportunity_id3,OPPORTUNITY,0.0211,0.7484,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.066,0.0057,0.0242,0.6923,50,256,0.01
2026-07-14T12:52:41,5,h5,opportunity_id3,OPPORTUNITY,0.0138,0.5833,,,200,10,1.5,2.0,1.0,,,,,1.0104,0.015,0.0636,0.6712,50,256,0.001
2026-07-14T12:52:41,5,h5,opportunity_id3,OPPORTUNITY,0.0235,0.7745,,,200,10,1.5,2.0,1.0,,,,,1.0735,0.0071,0.0303,0.6806,50,256,0.01
2026-07-14T12:54:34,5,h5,msl_id8,MSL,0.4321,0.9956,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.3947,0.1469,1.0,0.9725,50,256,0.01
2026-07-14T12:54:35,5,h5,msl_id8,MSL,0.0146,0.5992,,,200,10,1.0,2.0,1.0,,,,,1.0283,0.028,0.1905,0.9844,50,256,0.001
2026-07-14T12:54:35,5,h5,msl_id8,MSL,0.032,0.5018,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9395,0.0559,0.381,0.991,50,256,0.001
2026-07-14T12:56:24,5,h5,opportunity_id6,OPPORTUNITY,0.0258,0.6169,,,200,10,1.5,2.0,1.0,,,,,1.037,0.0121,0.0282,0.7582,50,256,0.1
2026-07-14T12:56:26,5,h5,opportunity_id6,OPPORTUNITY,0.0259,0.6175,,,200,10,1.5,2.0,1.0,,,,,1.0375,0.0121,0.0282,0.7557,50,256,1.0
2026-07-14T12:56:26,5,h5,opportunity_id6,OPPORTUNITY,0.0266,0.6329,,,200,10,1.5,2.0,1.0,,,,,1.0372,0.0133,0.031,0.7466,50,256,0.01
2026-07-14T12:56:26,5,h5,opportunity_id6,OPPORTUNITY,0.0258,0.6168,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0369,0.0133,0.031,0.7503,50,256,0.1
2026-07-14T12:56:26,5,h5,opportunity_id6,OPPORTUNITY,0.0262,0.6261,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0356,0.0121,0.0282,0.7487,50,256,0.01
2026-07-14T12:56:27,5,h5,opportunity_id6,OPPORTUNITY,0.0213,0.5282,,,200,10,1.0,2.0,1.0,,,,,1.006,0.0121,0.0282,0.7461,50,256,0.001
2026-07-14T12:56:28,5,h5,opportunity_id6,OPPORTUNITY,0.0259,0.6177,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0375,0.0133,0.031,0.7524,50,256,1.0
2026-07-14T12:56:28,5,h5,opportunity_id6,OPPORTUNITY,0.0265,0.6311,,,200,10,1.0,2.0,1.0,,,,,1.0363,0.0097,0.0225,0.7513,50,256,0.01
2026-07-14T12:56:29,5,h5,opportunity_id6,OPPORTUNITY,0.0259,0.6177,,,200,10,1.0,2.0,1.0,,,,,1.0375,0.0121,0.0282,0.7525,50,256,1.0
2026-07-14T12:56:55,5,h5,msl_id8,MSL,0.011,0.5888,,,200,10,1.5,2.0,1.0,,,,,1.0216,0.007,0.0476,0.9858,50,256,0.001
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0312,0.5183,,,200,10,1.0,2.0,1.0,,,,,0.8313,0.027,0.0435,0.449,50,256,1.0
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0316,0.5186,,,200,10,1.0,2.0,1.0,,,,,0.8474,0.009,0.0145,0.4439,50,256,0.1
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0263,0.4299,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9251,0.027,0.0435,0.4634,50,256,0.01
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0367,0.5754,,,200,10,1.5,2.0,1.0,,,,,0.8391,0.009,0.0145,0.4529,50,256,1.0
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0385,0.59,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.8374,0.045,0.0725,0.447,50,256,1.0
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0289,0.4535,,,200,10,1.5,2.0,1.0,,,,,0.9604,0.027,0.0435,0.3831,50,256,0.001
2026-07-14T12:58:35,5,h5,msl_id9,MSL,0.0277,0.4454,,,200,10,1.0,2.0,1.0,,,,,0.9709,0.027,0.0435,0.4218,50,256,0.001
2026-07-14T12:58:36,5,h5,msl_id9,MSL,0.0298,0.4651,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.964,0.018,0.029,0.4657,50,256,0.001
2026-07-14T12:58:36,5,h5,msl_id9,MSL,0.0264,0.437,,,200,10,1.0,2.0,1.0,,,,,0.9256,0.009,0.0145,0.458,50,256,0.01
2026-07-14T12:58:36,5,h5,msl_id9,MSL,0.0309,0.5136,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.8625,0.009,0.0145,0.4617,50,256,0.1
2026-07-14T12:58:36,5,h5,msl_id9,MSL,0.0299,0.4807,,,200,10,1.5,2.0,1.0,,,,,0.977,0.027,0.0435,0.4594,50,256,0.01
2026-07-14T12:58:37,5,h5,msl_id9,MSL,0.0287,0.4865,,,200,10,1.5,2.0,1.0,,,,,0.7741,0.0,0.0,0.4722,50,256,0.1
2026-07-14T12:58:43,5,h5,opportunity_id6,OPPORTUNITY,0.0202,0.4964,,,200,10,1.5,2.0,1.0,,,,,1.0,0.0121,0.0282,0.7558,50,256,0.001
2026-07-14T12:58:44,5,h5,opportunity_id6,OPPORTUNITY,0.0232,0.5553,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0102,0.0169,0.0394,0.7467,50,256,0.001
2026-07-14T12:58:48,5,h5,opportunity_id6,OPPORTUNITY,0.0258,0.6167,,,200,10,1.0,2.0,1.0,,,,,1.0369,0.0109,0.0254,0.7492,50,256,0.1
2026-07-14T13:01:46,5,h5,opportunity_id8,OPPORTUNITY,0.0347,0.6706,,,200,10,1.0,2.0,1.0,,,,,1.0506,0.0341,0.0736,0.6851,50,256,1.0
2026-07-14T13:05:32,5,h5,opportunity_id1,OPPORTUNITY,0.0445,0.6912,,,200,10,1.0,2.0,1.0,,,,,1.0516,0.0291,0.0499,0.7197,50,256,0.1
2026-07-14T13:05:34,5,h5,opportunity_id1,OPPORTUNITY,0.0445,0.6913,,,200,10,1.0,2.0,1.0,,,,,1.0519,0.0291,0.0499,0.7181,50,256,1.0
2026-07-14T13:05:35,5,h5,opportunity_id1,OPPORTUNITY,0.0445,0.6915,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0519,0.0275,0.0472,0.7205,50,256,1.0
2026-07-14T13:05:38,5,h5,opportunity_id1,OPPORTUNITY,0.0446,0.6921,,,200,10,1.5,2.0,1.0,,,,,1.052,0.0275,0.0472,0.7132,50,256,1.0
2026-07-14T13:05:43,5,h5,opportunity_id8,OPPORTUNITY,0.0347,0.6705,,,200,10,1.5,2.0,1.0,,,,,1.0505,0.0334,0.072,0.6921,50,256,1.0
2026-07-14T13:05:43,5,h5,opportunity_id1,OPPORTUNITY,0.0445,0.6911,,,200,10,1.5,2.0,1.0,,,,,1.0516,0.0291,0.0499,0.7135,50,256,0.1
2026-07-14T13:05:46,5,h5,opportunity_id8,OPPORTUNITY,0.0205,0.4707,,,200,10,1.5,2.0,1.0,,,,,0.9917,0.0141,0.0304,0.7017,50,256,0.001
2026-07-14T13:05:49,5,h5,opportunity_id8,OPPORTUNITY,0.035,0.672,,,200,10,1.0,2.0,1.0,,,,,1.0507,0.0341,0.0736,0.7001,50,256,0.1
2026-07-14T13:05:49,5,h5,opportunity_id8,OPPORTUNITY,0.0241,0.5416,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.002,0.017,0.0368,0.6844,50,256,0.001
2026-07-14T13:05:51,5,h5,opportunity_id8,OPPORTUNITY,0.0375,0.6795,,,200,10,1.5,2.0,1.0,,,,,1.0489,0.0489,0.1056,0.6978,50,256,0.01
2026-07-14T13:05:52,5,h5,opportunity_id8,OPPORTUNITY,0.0251,0.5509,,,200,10,1.0,2.0,1.0,,,,,1.0039,0.02,0.0432,0.6848,50,256,0.001
2026-07-14T13:05:55,5,h5,opportunity_id8,OPPORTUNITY,0.042,0.6893,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0554,0.0593,0.128,0.6961,50,256,0.01
2026-07-14T13:05:58,5,h5,opportunity_id8,OPPORTUNITY,0.0386,0.6947,,,200,10,1.0,2.0,1.0,,,,,1.0524,0.046,0.0992,0.6856,50,256,0.01
2026-07-14T13:06:12,5,h5,opportunity_id8,OPPORTUNITY,0.0348,0.671,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0507,0.0341,0.0736,0.6848,50,256,1.0
2026-07-14T13:06:15,5,h5,opportunity_id8,OPPORTUNITY,0.0349,0.6714,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0505,0.0326,0.0704,0.6908,50,256,0.1
2026-07-14T13:06:36,5,h5,msl_id4,MSL,0.0314,0.5902,,,200,10,1.5,2.0,1.0,,,,,1.9032,0.0174,0.0423,0.802,50,256,0.1
2026-07-14T13:06:37,5,h5,msl_id4,MSL,0.0403,0.6527,,,200,10,1.0,2.0,1.0,,,,,1.2339,0.0174,0.0423,0.7386,50,256,0.01
2026-07-14T13:06:37,5,h5,msl_id4,MSL,0.0264,0.5273,,,200,10,1.0,2.0,1.0,,,,,1.7832,0.0233,0.0563,0.7755,50,256,0.1
2026-07-14T13:06:37,5,h5,msl_id4,MSL,0.0313,0.5977,,,200,10,1.0,2.0,1.0,,,,,1.8644,0.0407,0.0986,0.7926,50,256,1.0
2026-07-14T13:06:38,5,h5,msl_id4,MSL,0.0318,0.615,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.0128,0.0058,0.0141,0.81,50,256,1.0
2026-07-14T13:06:41,5,h5,msl_id4,MSL,0.0289,0.5791,,,200,10,1.5,2.0,1.0,,,,,1.9907,0.0116,0.0282,0.78,50,256,1.0
2026-07-14T13:06:41,5,h5,msl_id4,MSL,0.0304,0.5591,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.7419,0.0233,0.0563,0.7845,50,256,0.1
2026-07-14T13:07:29,5,h5,opportunity_id8,OPPORTUNITY,0.035,0.6721,,,200,10,1.5,2.0,1.0,,,,,1.0507,0.0326,0.0704,0.6827,50,256,0.1
2026-07-14T13:09:27,5,h5,opportunity_id1,OPPORTUNITY,0.0426,0.6748,,,200,10,1.0,2.0,1.0,,,,,1.0431,0.0291,0.0499,0.7239,50,256,0.01
2026-07-14T13:09:27,5,h5,opportunity_id1,OPPORTUNITY,0.0276,0.5049,,,200,10,1.5,2.0,1.0,,,,,0.9982,0.0154,0.0264,0.7227,50,256,0.001
2026-07-14T13:09:28,5,h5,opportunity_id1,OPPORTUNITY,0.0444,0.6908,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0515,0.0291,0.0499,0.7225,50,256,0.1
2026-07-14T13:09:31,5,h5,opportunity_id1,OPPORTUNITY,0.0263,0.4833,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9946,0.0138,0.0236,0.7164,50,256,0.001
2026-07-14T13:09:34,5,h5,opportunity_id1,OPPORTUNITY,0.0284,0.5147,,,200,10,1.0,2.0,1.0,,,,,0.9999,0.017,0.0291,0.7144,50,256,0.001
2026-07-14T13:09:36,5,h5,opportunity_id1,OPPORTUNITY,0.043,0.6756,,,200,10,1.5,2.0,1.0,,,,,1.0436,0.0316,0.0541,0.719,50,256,0.01
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0177,0.5036,,,200,10,1.0,2.0,1.0,,,,,0.9813,0.018,0.0769,0.8001,50,256,0.01
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0181,0.6308,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.829,0.018,0.0769,0.7875,50,256,0.1
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0147,0.5543,,,200,10,1.5,2.0,1.0,,,,,0.6738,0.009,0.0385,0.7703,50,256,1.0
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0537,0.5981,,,200,10,1.0,2.0,1.0,,,,,1.3128,0.009,0.0385,0.7658,50,256,0.001
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0136,0.4198,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.8473,0.018,0.0769,0.7578,50,256,0.01
2026-07-14T13:10:32,5,h5,msl_id12,MSL,0.0185,0.6333,,,200,10,1.5,2.0,1.0,,,,,0.9527,0.009,0.0385,0.7965,50,256,0.1
2026-07-14T13:10:33,5,h5,msl_id12,MSL,0.0162,0.5776,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.7648,0.0,0.0,0.7998,50,256,1.0
2026-07-14T13:10:34,5,h5,msl_id12,MSL,0.01,0.3937,,,200,10,1.5,2.0,1.0,,,,,0.7937,0.0,0.0,0.7753,50,256,0.01
2026-07-14T13:10:34,5,h5,msl_id12,MSL,0.0159,0.5673,,,200,10,1.0,2.0,1.0,,,,,0.787,0.0,0.0,0.7874,50,256,1.0
2026-07-14T13:10:34,5,h5,msl_id12,MSL,0.0208,0.669,,,200,10,1.0,2.0,1.0,,,,,0.9761,0.036,0.1538,0.7913,50,256,0.1
2026-07-14T13:10:36,5,h5,msl_id4,MSL,0.0542,0.688,,,200,10,1.5,2.0,1.0,,,,,1.3519,0.0698,0.169,0.7883,50,256,0.01
2026-07-14T13:10:37,5,h5,msl_id4,MSL,0.0421,0.6175,,,200,10,1.0,2.0,1.0,,,,,1.1403,0.0756,0.1831,0.7477,50,256,0.001
2026-07-14T13:10:38,5,h5,msl_id4,MSL,0.0372,0.6517,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.2454,0.0174,0.0423,0.7412,50,256,0.01
2026-07-14T13:10:38,5,h5,msl_id4,MSL,0.0468,0.6555,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.2572,0.0465,0.1127,0.7849,50,256,0.001
2026-07-14T13:10:39,5,h5,msl_id4,MSL,0.0595,0.7407,,,200,10,1.5,2.0,1.0,,,,,1.3143,0.0756,0.1831,0.8548,50,256,0.001
2026-07-14T13:11:12,5,h5,opportunity_id1,OPPORTUNITY,0.0436,0.681,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0449,0.0308,0.0527,0.7041,50,256,0.01
2026-07-14T13:14:33,5,h5,msl_id12,MSL,0.1215,0.6716,,,200,10,1.5,2.0,1.0,,,,,1.9429,0.045,0.1923,0.7409,50,256,0.001
2026-07-14T13:14:34,5,h5,msl_id12,MSL,0.1222,0.7136,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.1605,0.0541,0.2308,0.7739,50,256,0.001
2026-07-14T13:14:37,5,h5,msl_id2,MSL,0.0764,0.5022,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0511,0.096,0.0746,0.8719,50,256,0.001
2026-07-14T13:14:37,5,h5,msl_id2,MSL,0.0565,0.4389,,,200,10,1.0,2.0,1.0,,,,,1.324,0.0282,0.0219,0.8755,50,256,1.0
2026-07-14T13:14:38,5,h5,msl_id2,MSL,0.1782,0.7803,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.3634,0.226,0.1754,0.8525,50,256,0.01
2026-07-14T13:14:38,5,h5,msl_id2,MSL,0.0742,0.5229,,,200,10,1.5,2.0,1.0,,,,,1.4699,0.0734,0.057,0.8802,50,256,0.1
2026-07-14T13:14:38,5,h5,msl_id2,MSL,0.0671,0.5056,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.4507,0.0565,0.0439,0.8853,50,256,0.1
2026-07-14T13:14:38,5,h5,msl_id2,MSL,0.0584,0.443,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.3406,0.0452,0.0351,0.8572,50,256,1.0
2026-07-14T13:14:39,5,h5,msl_id2,MSL,0.0756,0.5326,,,200,10,1.0,2.0,1.0,,,,,1.0385,0.0678,0.0526,0.8766,50,256,0.001
2026-07-14T13:14:39,5,h5,msl_id2,MSL,0.0555,0.4187,,,200,10,1.5,2.0,1.0,,,,,1.3431,0.0282,0.0219,0.8738,50,256,1.0
2026-07-14T13:14:40,5,h5,msl_id2,MSL,0.0824,0.5307,,,200,10,1.5,2.0,1.0,,,,,1.0845,0.1243,0.0965,0.865,50,256,0.001
2026-07-14T13:14:40,5,h5,msl_id2,MSL,0.1555,0.7248,,,200,10,1.0,2.0,1.0,,,,,1.2966,0.2203,0.1711,0.8509,50,256,0.01
2026-07-14T13:14:41,5,h5,msl_id2,MSL,0.0619,0.4645,,,200,10,1.0,2.0,1.0,,,,,1.416,0.0452,0.0351,0.885,50,256,0.1
2026-07-14T13:14:41,5,h5,msl_id2,MSL,0.1911,0.7742,,,200,10,1.5,2.0,1.0,,,,,1.4016,0.2542,0.1974,0.8415,50,256,0.01
2026-07-14T13:17:04,5,h5,opportunity_id7,OPPORTUNITY,0.0862,0.7651,,,200,10,1.5,2.0,1.0,,,,,1.1097,0.0801,0.1064,0.7165,50,256,1.0
2026-07-14T13:17:09,5,h5,opportunity_id7,OPPORTUNITY,0.0863,0.7651,,,200,10,1.0,2.0,1.0,,,,,1.1098,0.081,0.1076,0.7183,50,256,1.0
2026-07-14T13:19:00,5,h5,opportunity_id2,OPPORTUNITY,0.0896,0.5254,,,200,10,1.5,2.0,1.0,,,,,1.0183,0.0888,0.049,0.4624,50,256,0.1
2026-07-14T13:19:00,5,h5,opportunity_id2,OPPORTUNITY,0.0902,0.5288,,,200,10,1.5,2.0,1.0,,,,,1.0198,0.0965,0.0533,0.4725,50,256,1.0
2026-07-14T13:19:00,5,h5,opportunity_id2,OPPORTUNITY,0.0897,0.526,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0185,0.0927,0.0512,0.4703,50,256,0.1
2026-07-14T13:19:01,5,h5,opportunity_id2,OPPORTUNITY,0.0902,0.5286,,,200,10,1.0,2.0,1.0,,,,,1.0196,0.0965,0.0533,0.4711,50,256,1.0
2026-07-14T13:19:01,5,h5,opportunity_id2,OPPORTUNITY,0.0898,0.5262,,,200,10,1.0,2.0,1.0,,,,,1.0187,0.0888,0.049,0.4408,50,256,0.1
2026-07-14T13:19:03,5,h5,opportunity_id2,OPPORTUNITY,0.0902,0.5287,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0197,0.0965,0.0533,0.4928,50,256,1.0
2026-07-14T13:21:04,5,h5,opportunity_id7,OPPORTUNITY,0.0859,0.7648,,,200,10,1.5,2.0,1.0,,,,,1.109,0.081,0.1076,0.7268,50,256,0.1
2026-07-14T13:21:06,5,h5,opportunity_id7,OPPORTUNITY,0.0859,0.7649,,,200,10,1.0,2.0,1.0,,,,,1.1089,0.081,0.1076,0.6647,50,256,0.1
2026-07-14T13:21:07,5,h5,opportunity_id7,OPPORTUNITY,0.0858,0.7647,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1089,0.081,0.1076,0.7124,50,256,0.1
2026-07-14T13:21:08,5,h5,opportunity_id7,OPPORTUNITY,0.0298,0.4174,,,200,10,1.0,2.0,1.0,,,,,0.9858,0.0203,0.0269,0.655,50,256,0.001
