timestamp,proposal,variant,dataset,collection,auc_pr,auc_roc,rw1_auc_pr,delta_pr,epochs,warmup,lam,tau,k,conf_mode,mc_samples,tau_u,extra,corr_anom_over_norm,corr_overlap,corr_anomaly_coverage,gate_auc_vs_label,window,batch,l1_weight
2026-07-14T13:21:10,5,h5,opportunity_id7,OPPORTUNITY,0.0925,0.786,,,200,10,1.0,2.0,1.0,,,,,1.1056,0.0709,0.0941,0.7117,50,256,0.01
2026-07-14T13:21:10,5,h5,opportunity_id7,OPPORTUNITY,0.0944,0.7896,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1071,0.0755,0.1002,0.7119,50,256,0.01
2026-07-14T13:21:14,5,h5,opportunity_id7,OPPORTUNITY,0.0864,0.7652,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1099,0.081,0.1076,0.6806,50,256,1.0
2026-07-14T13:21:16,5,h5,opportunity_id7,OPPORTUNITY,0.0276,0.3571,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9719,0.0203,0.0269,0.7094,50,256,0.001
2026-07-14T13:21:18,5,h5,opportunity_id7,OPPORTUNITY,0.0327,0.4619,,,200,10,1.5,2.0,1.0,,,,,0.9926,0.0212,0.0281,0.7138,50,256,0.001
2026-07-14T13:21:24,5,h5,opportunity_id7,OPPORTUNITY,0.0938,0.7849,,,200,10,1.5,2.0,1.0,,,,,1.1052,0.0792,0.1051,0.7115,50,256,0.01
2026-07-14T13:23:01,5,h5,opportunity_id2,OPPORTUNITY,0.0825,0.4862,,,200,10,1.0,2.0,1.0,,,,,1.0044,0.0695,0.0384,0.4184,50,256,0.01
2026-07-14T13:23:02,5,h5,opportunity_id2,OPPORTUNITY,0.0655,0.3658,,,200,10,1.0,2.0,1.0,,,,,0.9735,0.0154,0.0085,0.447,50,256,0.001
2026-07-14T13:23:02,5,h5,opportunity_id2,OPPORTUNITY,0.0646,0.3495,,,200,10,1.5,2.0,1.0,,,,,0.9701,0.0386,0.0213,0.4673,50,256,0.001
2026-07-14T13:23:02,5,h5,opportunity_id2,OPPORTUNITY,0.0821,0.4824,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0028,0.0695,0.0384,0.4373,50,256,0.01
2026-07-14T13:23:05,5,h5,opportunity_id2,OPPORTUNITY,0.0831,0.4859,,,200,10,1.5,2.0,1.0,,,,,1.0044,0.0734,0.0405,0.4501,50,256,0.01
2026-07-14T13:23:06,5,h5,opportunity_id2,OPPORTUNITY,0.0669,0.3602,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.973,0.0579,0.032,0.4554,50,256,0.001
2026-07-14T13:23:32,5,h5,opportunity_id4,OPPORTUNITY,0.0443,0.4903,,,200,10,1.0,2.0,1.0,,,,,0.9987,0.0364,0.0388,0.6378,50,256,0.001
2026-07-14T13:23:33,5,h5,opportunity_id4,OPPORTUNITY,0.0977,0.7624,,,200,10,1.5,2.0,1.0,,,,,1.1047,0.0985,0.105,0.6721,50,256,0.01
2026-07-14T13:23:34,5,h5,opportunity_id4,OPPORTUNITY,0.0965,0.7595,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1037,0.0985,0.105,0.5785,50,256,0.01
2026-07-14T13:23:35,5,h5,opportunity_id4,OPPORTUNITY,0.1025,0.7751,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.119,0.0728,0.0776,0.6389,50,256,1.0
2026-07-14T13:23:35,5,h5,opportunity_id4,OPPORTUNITY,0.1024,0.7737,,,200,10,1.5,2.0,1.0,,,,,1.118,0.0771,0.0822,0.6069,50,256,0.1
2026-07-14T13:23:36,5,h5,opportunity_id4,OPPORTUNITY,0.1025,0.774,,,200,10,1.0,2.0,1.0,,,,,1.1182,0.0771,0.0822,0.6394,50,256,0.1
2026-07-14T13:23:36,5,h5,opportunity_id4,OPPORTUNITY,0.1024,0.775,,,200,10,1.5,2.0,1.0,,,,,1.119,0.0749,0.0799,0.6368,50,256,1.0
2026-07-14T13:23:36,5,h5,opportunity_id4,OPPORTUNITY,0.1025,0.7738,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1182,0.0792,0.0845,0.6799,50,256,0.1
2026-07-14T13:23:36,5,h5,opportunity_id4,OPPORTUNITY,0.1003,0.7652,,,200,10,1.0,2.0,1.0,,,,,1.1071,0.1071,0.1142,0.6647,50,256,0.01
2026-07-14T13:23:38,5,h5,opportunity_id4,OPPORTUNITY,0.1025,0.7746,,,200,10,1.0,2.0,1.0,,,,,1.1189,0.0728,0.0776,0.6022,50,256,1.0
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0598,0.3344,,,200,10,1.5,2.0,1.0,,,,,0.4835,0.0606,0.036,0.409,50,256,1.0
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0794,0.3833,,,200,10,1.5,2.0,1.0,,,,,0.6419,0.053,0.0315,0.4443,50,256,0.1
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.1089,0.6428,,,200,10,1.0,2.0,1.0,,,,,1.1619,0.0455,0.027,0.4218,50,256,0.01
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.1078,0.6395,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1824,0.0758,0.045,0.4305,50,256,0.01
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0605,0.3391,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.4951,0.0606,0.036,0.4063,50,256,1.0
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0877,0.4926,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9648,0.1061,0.0631,0.4971,50,256,0.001
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0613,0.3582,,,200,10,1.0,2.0,1.0,,,,,0.4799,0.0455,0.027,0.4197,50,256,1.0
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0861,0.5205,,,200,10,1.5,2.0,1.0,,,,,0.9809,0.0833,0.0495,0.4785,50,256,0.001
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.11,0.5591,,,200,10,1.0,2.0,1.0,,,,,1.0679,0.1439,0.0856,0.492,50,256,0.001
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0626,0.3147,,,200,10,1.0,2.0,1.0,,,,,0.6154,0.0758,0.045,0.4246,50,256,0.1
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.1185,0.6645,,,200,10,1.5,2.0,1.0,,,,,1.3159,0.0682,0.0405,0.4357,50,256,0.01
2026-07-14T13:26:34,5,h5,msl_id7,MSL,0.0751,0.3414,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.6549,0.0682,0.0405,0.4156,50,256,0.1
2026-07-14T13:26:42,5,h5,msl_id5,MSL,0.0949,0.5539,,,200,10,1.5,2.0,1.0,,,,,0.7913,0.0791,0.0473,0.6958,50,256,1.0
2026-07-14T13:26:42,5,h5,msl_id5,MSL,0.0954,0.5526,,,200,10,1.0,2.0,1.0,,,,,0.7718,0.0356,0.0213,0.7014,50,256,1.0
2026-07-14T13:27:28,5,h5,opportunity_id4,OPPORTUNITY,0.0462,0.5074,,,200,10,1.5,2.0,1.0,,,,,0.9998,0.0364,0.0388,0.673,50,256,0.001
2026-07-14T13:27:39,5,h5,opportunity_id4,OPPORTUNITY,0.0433,0.4928,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9983,0.0278,0.0297,0.6659,50,256,0.001
2026-07-14T13:30:41,5,h5,msl_id5,MSL,0.1059,0.6037,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0271,0.1028,0.0615,0.7203,50,256,0.001
2026-07-14T13:30:42,5,h5,msl_id5,MSL,0.0901,0.535,,,200,10,1.5,2.0,1.0,,,,,0.8028,0.0909,0.0544,0.6881,50,256,0.1
2026-07-14T13:30:42,5,h5,msl_id5,MSL,0.3448,0.7927,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.5235,0.502,0.3002,0.7075,50,256,0.01
2026-07-14T13:30:43,5,h5,msl_id5,MSL,0.1148,0.5926,,,200,10,1.5,2.0,1.0,,,,,1.0272,0.1621,0.0969,0.7429,50,256,0.001
2026-07-14T13:30:43,5,h5,msl_id5,MSL,0.3037,0.7713,,,200,10,1.5,2.0,1.0,,,,,1.4663,0.4625,0.2766,0.6823,50,256,0.01
2026-07-14T13:30:43,5,h5,msl_id5,MSL,0.0939,0.5524,,,200,10,1.0,2.0,1.0,,,,,1.0118,0.0988,0.0591,0.7173,50,256,0.001
2026-07-14T13:30:44,5,h5,msl_id5,MSL,0.2448,0.7735,,,200,10,1.0,2.0,1.0,,,,,1.4511,0.332,0.1986,0.6711,50,256,0.01
2026-07-14T13:30:45,5,h5,msl_id5,MSL,0.1016,0.5717,,,200,10,1.0,2.0,1.0,,,,,0.8605,0.1028,0.0615,0.702,50,256,0.1
2026-07-14T13:30:45,5,h5,msl_id5,MSL,0.1252,0.6171,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.943,0.1423,0.0851,0.7018,50,256,0.1
2026-07-14T13:30:45,5,h5,msl_id5,MSL,0.0897,0.5259,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.799,0.0514,0.0307,0.6926,50,256,1.0
2026-07-14T13:34:46,5,h5,msl_id10,MSL,0.0419,0.5155,,,200,10,1.5,2.0,1.0,,,,,3.2825,0.0525,0.1221,0.823,50,256,1.0
2026-07-14T13:34:46,5,h5,msl_id10,MSL,0.0413,0.5138,,,200,10,1.0,2.0,1.0,,,,,3.3339,0.0426,0.0992,0.8684,50,256,1.0
2026-07-14T13:34:47,5,h5,msl_id10,MSL,0.0403,0.4946,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,3.2922,0.0525,0.1221,0.8449,50,256,1.0
2026-07-14T13:34:48,5,h5,msl_id10,MSL,0.0722,0.5891,,,200,10,1.0,2.0,1.0,,,,,3.2864,0.1016,0.2366,0.8299,50,256,0.1
2026-07-14T13:40:33,5,h5,msl_id10,MSL,0.0809,0.6396,,,200,10,1.5,2.0,1.0,,,,,3.2796,0.1016,0.2366,0.8599,50,256,0.1
2026-07-14T13:40:35,5,h5,msl_id10,MSL,0.1229,0.7447,,,200,10,1.0,2.0,1.0,,,,,2.2904,0.1574,0.3664,0.8605,50,256,0.01
2026-07-14T13:40:35,5,h5,msl_id10,MSL,0.0769,0.605,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,3.2596,0.1016,0.2366,0.8385,50,256,0.1
2026-07-14T13:40:35,5,h5,msl_id10,MSL,0.1228,0.7236,,,200,10,1.5,2.0,1.0,,,,,2.2833,0.1443,0.3359,0.8963,50,256,0.01
2026-07-14T13:42:46,5,h5,msl_id10,MSL,0.1346,0.752,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.4621,0.1639,0.3817,0.8569,50,256,0.01
2026-07-14T13:42:47,5,h5,msl_id10,MSL,0.2429,0.842,,,200,10,1.5,2.0,1.0,,,,,2.9667,0.2361,0.5496,0.9361,50,256,0.001
2026-07-14T13:42:48,5,h5,msl_id10,MSL,0.2151,0.8586,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,3.0666,0.1967,0.458,0.9742,50,256,0.001
2026-07-14T13:42:50,5,h5,msl_id10,MSL,0.2013,0.8617,,,200,10,1.0,2.0,1.0,,,,,2.0222,0.2098,0.4885,0.9047,50,256,0.001
2026-07-14T13:46:31,5,h5,msl_id14,MSL,0.1165,0.4292,,,200,10,1.0,2.0,1.0,,,,,1.1111,0.1379,0.0532,0.4697,50,256,1.0
2026-07-14T13:46:32,5,h5,msl_id14,MSL,0.116,0.4108,,,200,10,1.0,2.0,1.0,,,,,1.1728,0.1034,0.0399,0.4564,50,256,0.1
2026-07-14T13:46:34,5,h5,msl_id14,MSL,0.1076,0.3999,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.073,0.0517,0.0199,0.4758,50,256,1.0
2026-07-14T13:46:34,5,h5,msl_id14,MSL,0.1142,0.4207,,,200,10,1.5,2.0,1.0,,,,,1.1414,0.0948,0.0365,0.4614,50,256,1.0
2026-07-14T13:48:04,5,h5,creditcard_id1,CreditCard,0.0114,0.8116,,,200,10,1.5,2.0,1.0,,,,,1.4141,0.011,0.3171,0.8981,50,256,1.0
2026-07-14T13:48:14,5,h5,creditcard_id1,CreditCard,0.0114,0.8117,,,200,10,1.0,2.0,1.0,,,,,1.4142,0.011,0.3171,0.8979,50,256,1.0
2026-07-14T13:48:17,5,h5,creditcard_id1,CreditCard,0.0131,0.8335,,,200,10,1.0,2.0,1.0,,,,,1.4139,0.013,0.376,0.898,50,256,0.1
2026-07-14T13:48:33,5,h5,creditcard_id1,CreditCard,0.0114,0.8116,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.4141,0.0109,0.315,0.8977,50,256,1.0
2026-07-14T13:48:42,5,h5,creditcard_id1,CreditCard,0.0136,0.8355,,,200,10,1.5,2.0,1.0,,,,,1.4161,0.0134,0.3882,0.8984,50,256,0.1
2026-07-14T13:50:20,5,h5,creditcard_id1,CreditCard,0.0135,0.8353,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.4159,0.0133,0.3841,0.8985,50,256,0.1
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1121,0.4085,,,200,10,1.5,2.0,1.0,,,,,1.1183,0.0862,0.0332,0.4735,50,256,0.1
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1236,0.4567,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.991,0.1034,0.0399,0.4544,50,256,0.01
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1503,0.5208,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.0608,0.181,0.0698,0.4683,50,256,0.001
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1282,0.4794,,,200,10,1.0,2.0,1.0,,,,,1.0186,0.0862,0.0332,0.4566,50,256,0.01
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1419,0.4951,,,200,10,1.0,2.0,1.0,,,,,1.0376,0.1552,0.0598,0.4842,50,256,0.001
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1272,0.4613,,,200,10,1.5,2.0,1.0,,,,,1.047,0.0948,0.0365,0.4398,50,256,0.001
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1167,0.4239,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.1387,0.0948,0.0365,0.4999,50,256,0.1
2026-07-14T13:50:35,5,h5,msl_id14,MSL,0.1213,0.4594,,,200,10,1.5,2.0,1.0,,,,,0.994,0.0862,0.0332,0.4679,50,256,0.01
2026-07-14T13:50:39,5,h5,msl_id6,MSL,0.0403,0.5305,,,200,10,1.0,2.0,1.0,,,,,0.6805,0.0305,0.0397,0.8407,50,256,1.0
2026-07-14T13:50:58,5,h5,creditcard_id1,CreditCard,0.0026,0.3262,,,200,10,1.0,2.0,1.0,,,,,0.9679,0.0009,0.0264,0.899,50,256,0.01
2026-07-14T13:51:21,5,h5,creditcard_id1,CreditCard,0.0056,0.5778,,,200,10,1.0,2.0,1.0,,,,,1.1814,0.0046,0.1321,0.8986,50,256,0.001
2026-07-14T13:51:59,5,h5,creditcard_id1,CreditCard,0.0026,0.3047,,,200,10,1.5,2.0,1.0,,,,,0.9586,0.0012,0.0346,0.8988,50,256,0.01
2026-07-14T13:52:01,5,h5,creditcard_id1,CreditCard,0.0078,0.6149,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.2471,0.0058,0.1667,0.8987,50,256,0.001
2026-07-14T13:52:04,5,h5,creditcard_id1,CreditCard,0.0078,0.6156,,,200,10,1.5,2.0,1.0,,,,,1.2496,0.0065,0.189,0.8986,50,256,0.001
2026-07-14T13:52:21,5,h5,creditcard_id1,CreditCard,0.0026,0.3029,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9564,0.0011,0.0305,0.8989,50,256,0.01
2026-07-14T13:54:30,5,h5,msl_id1,MSL,0.0109,0.6955,,,200,10,1.0,2.0,1.0,,,,,1.4136,0.0109,0.0909,0.7657,50,256,1.0
2026-07-14T13:54:31,5,h5,msl_id1,MSL,0.0058,0.3919,,,200,10,1.5,2.0,1.0,,,,,0.723,0.0,0.0,0.7743,50,256,0.1
2026-07-14T13:54:31,5,h5,msl_id1,MSL,0.0107,0.6848,,,200,10,1.5,2.0,1.0,,,,,1.4999,0.0109,0.0909,0.7541,50,256,1.0
2026-07-14T13:54:31,5,h5,msl_id1,MSL,0.0077,0.4581,,,200,10,1.0,2.0,1.0,,,,,0.8308,0.0109,0.0909,0.7562,50,256,0.1
2026-07-14T13:54:31,5,h5,msl_id1,MSL,0.0149,0.7544,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.6614,0.0109,0.0909,0.7419,50,256,1.0
2026-07-14T13:54:39,5,h5,msl_id6,MSL,0.0376,0.4999,,,200,10,1.5,2.0,1.0,,,,,0.6807,0.0305,0.0397,0.8494,50,256,1.0
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.0563,0.6522,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9788,0.0457,0.0596,0.9329,50,256,0.1
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.4493,0.9112,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.2012,0.5228,0.6821,0.9055,50,256,0.01
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.2654,0.8617,,,200,10,1.0,2.0,1.0,,,,,1.6724,0.3655,0.4768,0.8681,50,256,0.01
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.4274,0.9069,,,200,10,1.5,2.0,1.0,,,,,2.0436,0.5127,0.6689,0.9125,50,256,0.01
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.0628,0.6503,,,200,10,1.0,2.0,1.0,,,,,1.1568,0.0812,0.106,0.841,50,256,0.1
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.0799,0.6713,,,200,10,1.5,2.0,1.0,,,,,1.1649,0.1269,0.1656,0.9178,50,256,0.1
2026-07-14T13:54:40,5,h5,msl_id6,MSL,0.0974,0.7432,,,200,10,1.5,2.0,1.0,,,,,1.1629,0.1421,0.1854,0.9264,50,256,0.001
2026-07-14T13:54:41,5,h5,msl_id6,MSL,0.162,0.8089,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.2825,0.2284,0.298,0.9661,50,256,0.001
2026-07-14T13:54:44,5,h5,msl_id6,MSL,0.0387,0.5417,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.6545,0.0102,0.0132,0.8541,50,256,1.0
2026-07-14T13:54:45,5,h5,msl_id6,MSL,0.0764,0.6576,,,200,10,1.0,2.0,1.0,,,,,1.1246,0.1168,0.1523,0.9368,50,256,0.001
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.0057,0.3798,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.7809,0.0109,0.0909,0.7469,50,256,0.1
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.0242,0.3918,,,200,10,1.0,2.0,1.0,,,,,0.9782,0.0109,0.0909,0.7409,50,256,0.001
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.0057,0.3353,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.7172,0.0109,0.0909,0.7645,50,256,0.01
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.0153,0.3603,,,200,10,1.0,2.0,1.0,,,,,0.7662,0.0217,0.1818,0.7563,50,256,0.01
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.2403,0.4587,,,200,10,1.5,2.0,1.0,,,,,1.3564,0.0326,0.2727,0.7508,50,256,0.001
2026-07-14T13:58:33,5,h5,msl_id1,MSL,0.2399,0.4055,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.3592,0.0326,0.2727,0.7287,50,256,0.001
2026-07-14T13:58:34,5,h5,msl_id1,MSL,0.0046,0.3179,,,200,10,1.5,2.0,1.0,,,,,0.6974,0.0,0.0,0.7674,50,256,0.01
2026-07-14T14:02:35,5,h5,msl_id3,MSL,0.0602,0.49,,,200,10,1.0,2.0,1.0,,,,,2.4502,0.0492,0.0496,0.7293,50,256,1.0
2026-07-14T14:02:35,5,h5,msl_id3,MSL,0.0631,0.4532,,,200,10,1.5,2.0,1.0,,,,,2.4666,0.0492,0.0496,0.7316,50,256,1.0
2026-07-14T14:02:35,5,h5,msl_id3,MSL,0.0743,0.6382,,,200,10,1.0,2.0,1.0,,,,,2.5588,0.0738,0.0744,0.7344,50,256,0.1
2026-07-14T14:02:35,5,h5,msl_id3,MSL,0.0739,0.5949,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.3863,0.0328,0.0331,0.6869,50,256,1.0
2026-07-14T14:06:37,5,h5,msl_id3,MSL,0.1002,0.7061,,,200,10,1.5,2.0,1.0,,,,,1.5209,0.123,0.124,0.5929,50,256,0.01
2026-07-14T14:06:38,5,h5,msl_id3,MSL,0.1337,0.7396,,,200,10,1.0,2.0,1.0,,,,,1.6006,0.1803,0.1818,0.7966,50,256,0.01
2026-07-14T14:06:38,5,h5,msl_id3,MSL,0.0763,0.6616,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,2.487,0.0492,0.0496,0.6888,50,256,0.1
2026-07-14T14:06:39,5,h5,msl_id3,MSL,0.071,0.6048,,,200,10,1.5,2.0,1.0,,,,,2.3544,0.0574,0.0579,0.6818,50,256,0.1
2026-07-14T14:10:35,5,h5,msl_id3,MSL,0.118,0.7336,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.5888,0.0984,0.0992,0.6687,50,256,0.01
2026-07-14T14:10:36,5,h5,msl_id3,MSL,0.1395,0.7206,,,200,10,1.0,2.0,1.0,,,,,1.342,0.1393,0.1405,0.8342,50,256,0.001
2026-07-14T14:10:36,5,h5,msl_id3,MSL,0.1424,0.7749,,,200,10,1.5,2.0,1.0,,,,,1.4027,0.1885,0.1901,0.8713,50,256,0.001
2026-07-14T14:10:36,5,h5,msl_id3,MSL,0.1672,0.799,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,1.4277,0.1967,0.1983,0.8857,50,256,0.001
2026-07-14T14:10:38,5,h5,psm_id1,PSM,0.0984,0.4761,,,200,10,1.0,2.0,1.0,,,,,0.975,0.0485,0.0217,0.6873,50,256,1.0
2026-07-14T14:10:41,5,h5,psm_id1,PSM,0.0984,0.4761,,,200,10,1.5,2.0,1.0,,,,,0.9751,0.0481,0.0215,0.6849,50,256,1.0
2026-07-14T14:10:54,5,h5,psm_id1,PSM,0.0983,0.4763,,,200,10,1.5,2.0,1.0,,,,,0.9792,0.0497,0.0222,0.7072,50,256,0.1
2026-07-14T14:10:58,5,h5,psm_id1,PSM,0.113,0.5022,,,200,10,1.0,2.0,1.0,,,,,1.0094,0.1126,0.0502,0.6941,50,256,0.01
2026-07-14T14:11:06,5,h5,psm_id1,PSM,0.0983,0.4767,,,200,10,1.0,2.0,1.0,,,,lam_mode=auto_tr,0.9798,0.0472,0.0211,0.6816,50,256,0.1
